,0,y
0,4.248690727326483,15.671089926803523
1,-0.22351282730015076,3.1392009375316157
2,-0.05634350452691139,2.7694513860604673
3,-1.145937244312341,-0.9734286574331819
4,2.730815258649357,11.178707383437612
5,-3.6030773937605654,-5.847225978038401
6,4.4896235284329595,15.116939539393048
7,-0.5224138017902056,4.13600568808066
8,1.6380781921141971,14.893641107672202
9,0.5012592490451798,8.729910228867546
10,3.924215874089948,16.197140965185
11,-3.120281418995308,-7.023731149240433
12,0.35516559197298503,3.8240218946664424
13,0.23189129066316871,10.773037675072747
14,3.267538884670875,14.955039918340711
15,-1.1997825346280617,-0.5103345435922453
16,0.6551435848991285,7.538177208699783
17,-0.7557168358427435,9.033614901908296
18,1.0844274934311857,8.613759337738443
19,2.1656304274316445,13.348500611417192
20,-1.2012383544258425,2.296795896589955
21,3.2894474196792283,13.81159271955713
22,2.803181441185591,9.981989729490351
23,2.0049886778037367,9.966937866172577
24,2.801711898528824,12.778452995462137
25,-0.3674557183486662,5.657502418500595
26,0.7542195489627037,9.779608888511625
27,-0.8715388685181376,5.178689638356259
28,0.4642238407479682,7.249433498006681
29,2.060710933476372,13.8375562932413
