,0,y
0,1.2486907273264833,4.484246277335215
1,-3.2235128273001505,14.200774367200678
2,-3.0563435045269114,12.279717517305045
3,-4.145937244312341,19.65317870928005
4,-0.26918474135064296,3.058722032465555
5,-6.603077393760565,48.56263727123512
6,1.48962352843296,3.8670472105552287
7,-3.5224138017902056,18.110646084493407
8,-1.3619218078858029,11.834237542124544
9,-2.4987407509548203,13.469837822214267
10,0.9242158740899482,5.278668324835002
11,-6.120281418995308,39.79495775544471
12,-2.644834408027015,9.753674164631098
13,-2.7681087093368313,17.73978962978966
14,0.26753888467087483,5.224000319139023
15,-4.199782534628062,20.727186398458848
16,-2.3448564151008715,11.07109806144211
17,-3.7557168358427435,25.406174360469155
18,-1.9155725065688143,9.029894885367217
19,-0.8343695725683555,7.547781912750159
20,-4.2012383544258425,23.550914670566243
21,0.28944741967922827,4.0270302692784075
22,-0.1968185588144089,1.6111829510273603
23,-0.9950113221962635,4.942019364060124
24,-0.19828810147117637,4.412635471060709
25,-3.3674557183486664,18.099627588585722
26,-2.2457804510372963,12.560480075884797
27,-3.8715388685181376,22.78211945435737
28,-2.535776159252032,12.286922705593762
29,-0.939289066523628,8.537687443303012
